CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
14760,136,5,89.2,1,1,1,3,Lost
14761,173,7,97.5,1,1,1,3,Lost
14762,102,21,300.52,2,2,2,6,Low Value
14765,15,7,80.5,5,1,1,7,Low Value
14766,7,87,1350.92,5,5,5,15,High Value
14769,40,572,5287.24,3,5,5,13,High Value
14770,71,52,876.42,2,4,4,10,Medium Value
14776,10,68,1469.16,5,4,5,14,High Value
14778,147,18,334.05,1,2,2,5,Lost
14779,119,41,386.15,1,4,3,8,Low Value
14782,158,6,200.10000000000002,1,1,1,3,Lost
14784,162,4,114.68,1,1,1,3,Lost
14790,92,10,152.16,2,1,1,4,Lost
14794,42,40,679.54,3,4,4,11,Medium Value
14795,5,6,131.45000000000002,5,1,1,7,Low Value
14796,11,497,2981.89,5,5,5,15,High Value
14798,149,6,75.68,1,1,1,3,Lost
14800,30,191,2166.26,4,5,5,14,High Value
14803,1,44,845.55,5,4,4,13,High Value
14805,152,19,109.25,1,2,1,4,Lost
14808,5,98,920.51,5,5,4,14,High Value
14810,37,147,1098.26,4,5,4,13,High Value
14816,36,4,271.85,4,1,2,7,Low Value
14817,39,63,1110.34,3,4,4,11,Medium Value
14818,8,25,409.63,5,3,3,11,Medium Value
14819,31,3,84.72,4,1,1,6,Low Value
14820,12,8,139.77,5,1,1,7,Low Value
14823,19,70,321.43,4,4,2,10,Medium Value
14825,8,58,804.99,5,4,4,13,High Value
14828,35,17,2139.76,4,2,5,11,Medium Value
14829,23,8,146.3,4,1,1,6,Low Value
14834,79,11,243.69,2,1,2,5,Lost
14837,5,65,957.44,5,4,4,13,High Value
14840,106,4,62.85,2,1,1,4,Lost
14841,18,87,1980.41,4,5,5,14,High Value
14842,30,78,1688.48,4,5,5,14,High Value
14844,15,66,1543.35,5,4,5,14,High Value
14849,15,144,2830.76,5,5,5,15,High Value
14850,150,21,325.75,1,2,2,5,Lost
14851,95,14,206.13,2,2,2,6,Low Value
14852,16,58,1208.25,5,4,4,13,High Value
14853,50,3,214.5,3,1,2,6,Low Value
14854,3,96,1913.38,5,5,5,15,High Value
14859,43,11,296.86,3,1,2,6,Low Value
14867,24,36,710.28,4,3,4,11,Medium Value
14868,72,24,439.33,2,3,3,8,Low Value
14870,100,13,327.25,2,2,2,6,Low Value
14871,17,37,214.35,4,3,2,9,Medium Value
14873,49,28,519.68,3,3,3,9,Medium Value
14875,101,5,362.0,2,1,3,6,Low Value
14878,12,68,761.01,5,4,4,13,High Value
14880,24,25,347.67,4,3,2,9,Medium Value
14883,2,25,358.48,5,3,3,11,Medium Value
14886,91,18,364.8,2,2,3,7,Low Value
14888,46,20,369.2,3,2,3,8,Low Value
14889,175,10,135.9,1,1,1,3,Lost
14890,92,7,125.65,2,1,1,4,Lost
14891,26,27,449.38,4,3,3,10,Medium Value
14895,21,216,4729.76,4,5,5,14,High Value
14896,43,11,211.55,3,1,2,6,Low Value
14897,135,10,175.5,1,1,1,3,Lost
14898,79,21,512.43,2,2,3,7,Low Value
14903,39,205,1796.93,3,5,5,13,High Value
14905,72,9,308.55,2,1,2,5,Lost
14911,1,1659,41135.0,5,5,5,15,High Value
14912,85,14,482.78999999999996,2,2,3,7,Low Value
14913,22,45,616.28,4,4,3,11,Medium Value
14915,116,8,142.28,1,1,1,3,Lost
14916,163,15,295.05,1,2,2,5,Lost
14920,51,57,977.77,3,4,4,11,Medium Value
14921,40,53,903.01,3,4,4,11,Medium Value
14924,84,10,310.05,2,1,2,5,Lost
14930,113,62,1104.13,1,4,4,9,Medium Value
14931,45,10,586.0,3,1,3,7,Low Value
14934,121,39,828.84,1,4,4,9,Medium Value
14935,136,10,1784.71,1,1,5,7,Low Value
14936,14,162,3636.39,5,5,5,15,High Value
14944,25,67,1832.03,4,4,5,13,High Value
14948,58,13,278.4,3,2,2,7,Low Value
14952,45,80,2848.4500000000003,3,5,5,13,High Value
14957,92,12,58.49,2,2,1,5,Lost
14958,24,33,376.33,4,3,3,10,Medium Value
14959,54,45,422.38,3,4,3,10,Medium Value
14960,10,2,88.3,5,1,1,7,Low Value
14961,71,104,1996.96,2,5,5,12,High Value
14962,109,5,126.7,1,1,1,3,Lost
14963,22,38,294.2,4,3,2,9,Medium Value
14964,86,13,206.21,2,2,2,6,Low Value
14970,91,12,782.25,2,2,4,8,Low Value
14973,64,5,654.6,2,1,3,6,Low Value
14976,35,46,450.26,4,4,3,11,Medium Value
14978,74,176,1527.23,2,5,5,12,High Value
14981,85,8,102.12,2,1,1,4,Lost
14984,19,16,102.23,4,2,1,7,Low Value
14985,37,37,172.24,4,3,1,8,Low Value
14988,50,40,334.54,3,4,2,9,Medium Value
14995,119,37,119.31,1,3,1,5,Lost
14997,17,9,155.28,4,1,1,6,Low Value
14998,9,74,414.87,5,5,3,13,High Value
15002,135,44,515.94,1,4,3,8,Low Value
15005,1,533,3004.54,5,5,5,15,High Value
15014,15,3,117.72999999999999,5,1,1,7,Low Value
15016,11,20,170.04,5,2,1,8,Low Value
15018,91,12,180.09,2,2,1,5,Lost
15019,105,66,252.81,2,4,2,8,Low Value
15021,14,168,679.76,5,5,4,14,High Value
15023,8,302,3163.81,5,5,5,15,High Value
15024,135,13,189.37,1,2,1,4,Lost
15026,79,26,230.78,2,3,2,7,Low Value
15027,7,31,966.9699999999999,5,3,4,12,High Value
15030,107,3,152.76,1,1,1,3,Lost
15031,121,24,150.83,1,3,1,5,Lost
15032,95,22,2188.5,2,3,5,10,Medium Value
15033,47,177,1155.62,3,5,4,12,High Value
15034,71,145,1819.98,2,5,5,12,High Value
15036,16,53,212.49,5,4,2,11,Medium Value
15038,26,73,378.82,4,5,3,12,High Value
15039,1,936,14137.51,5,5,5,15,High Value
15041,9,66,179.93,5,4,1,10,Medium Value
15042,38,5,135.93,3,1,1,5,Lost
15044,15,148,2908.92,5,5,5,15,High Value
15045,96,4,388.9,2,1,3,6,Low Value
15046,12,126,2879.41,5,5,5,15,High Value
15047,108,22,343.62,1,3,2,6,Low Value
15048,59,36,155.55,3,3,1,7,Low Value
15049,112,3,121.17000000000002,1,1,1,3,Lost
15052,158,28,207.73000000000002,1,3,2,6,Low Value
15053,120,20,222.65,1,2,2,5,Lost
15057,114,25,1489.5,1,3,5,9,Medium Value
15058,22,151,1000.41,4,5,4,13,High Value
15059,9,141,732.93,5,5,4,14,High Value
15061,10,135,12269.38,5,5,5,15,High Value
15062,56,34,604.96,3,3,3,9,Medium Value
15063,52,5,370.79999999999995,3,1,3,7,Low Value
15065,3,138,2858.75,5,5,5,15,High Value
15067,121,35,848.05,1,3,4,8,Low Value
15068,95,39,239.95999999999998,2,4,2,8,Low Value
15069,18,70,1109.53,4,4,4,12,High Value
15071,114,12,588.6700000000001,1,2,3,6,Low Value
15073,24,44,861.96,4,4,4,12,High Value
15076,11,49,880.85,5,4,4,13,High Value
15078,29,164,3365.51,4,5,5,14,High Value
15079,51,43,753.66,3,4,4,11,Medium Value
15081,47,9,136.9,3,1,1,5,Lost
15083,95,5,88.2,2,1,1,4,Lost
15087,120,15,306.94,1,2,2,5,Lost
15090,147,23,381.32,1,3,3,7,Low Value
15092,54,26,457.81,3,3,3,9,Medium Value
15093,45,66,2772.95,3,4,5,12,High Value
15095,42,29,770.5,3,3,4,10,Medium Value
15098,21,3,39916.5,4,1,5,10,Medium Value
15100,172,1,175.2,1,1,1,3,Lost
15104,35,67,993.54,4,4,4,12,High Value
15106,50,53,778.45,3,4,4,11,Medium Value
15107,150,9,142.45,1,1,1,3,Lost
15108,25,31,623.45,4,3,3,10,Medium Value
15109,84,28,484.95,2,3,3,8,Low Value
15110,157,9,169.65,1,1,1,3,Lost
15114,21,71,1027.25,4,4,4,12,High Value
15116,43,15,479.65,3,2,3,8,Low Value
15117,54,8,312.4,3,1,2,6,Low Value
15119,84,14,266.4,2,2,2,6,Low Value
15121,127,18,295.15,1,2,2,5,Lost
15122,43,46,930.61,3,4,4,11,Medium Value
15123,45,53,1069.47,3,4,4,11,Medium Value
15124,30,9,90.75,4,1,1,6,Low Value
15125,11,89,8380.18,5,5,5,15,High Value
15128,7,60,858.1,5,4,4,13,High Value
15129,15,58,1801.33,5,4,5,14,High Value
15130,8,22,330.11,5,3,2,10,Medium Value
15132,38,25,489.87,3,3,3,9,Medium Value
15133,96,17,657.9,2,2,3,7,Low Value
15134,16,24,411.08,5,3,3,11,Medium Value
15135,78,9,139.05,2,1,1,4,Lost
15139,78,13,178.96,2,2,1,5,Lost
15140,37,39,1127.45,4,4,4,12,High Value
15143,64,14,259.45,2,2,2,6,Low Value
15144,56,52,1695.02,3,4,5,12,High Value
15145,66,41,724.03,2,4,4,10,Medium Value
15146,3,91,1327.16,5,5,5,15,High Value
15147,79,28,623.5,2,3,3,8,Low Value
15150,25,94,1318.07,4,5,5,14,High Value
15152,26,43,756.1,4,4,4,12,High Value
15159,10,162,4284.61,5,5,5,15,High Value
15163,31,10,155.0,4,1,1,6,Low Value
15164,47,55,363.23,3,4,3,10,Medium Value
15167,159,39,158.8,1,4,1,6,Low Value
15171,170,5,1289.5,1,1,4,6,Low Value
15172,35,38,526.2,4,3,3,10,Medium Value
15174,161,11,135.75,1,1,1,3,Lost
15178,99,3,40.5,2,1,1,4,Lost
15179,72,46,1455.12,2,4,5,11,Medium Value
15181,14,10,434.99999999999994,5,1,3,9,Medium Value
15182,107,16,370.48,1,2,3,6,Low Value
15184,29,20,235.23000000000002,4,2,2,8,Low Value
15186,7,10,229.26,5,1,2,8,Low Value
15187,7,12,1038.8,5,2,4,11,Medium Value
15189,2,95,6319.43,5,5,5,15,High Value
15192,30,25,422.99,4,3,3,10,Medium Value
15194,9,121,2508.52,5,5,5,15,High Value
15197,91,12,216.75,2,2,2,6,Low Value
15199,74,6,657.15,2,1,3,6,Low Value
15201,43,38,602.27,3,3,3,9,Medium Value
15203,37,56,692.9,4,4,4,12,High Value
15206,114,1,17.700000000000003,1,1,1,3,Lost
15208,2,13,258.12,5,2,2,9,Medium Value
15210,64,20,331.18,2,2,2,6,Low Value
15212,80,5,101.8,2,1,1,4,Lost
15213,157,24,328.35,1,3,2,6,Low Value
15214,22,46,651.63,4,4,3,11,Medium Value
15218,17,84,2447.6,4,5,5,14,High Value
15219,15,9,305.75,5,1,2,8,Low Value
15220,8,61,946.81,5,4,4,13,High Value
15222,157,5,585.0,1,1,3,5,Lost
15223,64,20,755.75,2,2,4,8,Low Value
15225,73,23,409.40000000000003,2,3,3,8,Low Value
15226,149,8,154.41,1,1,1,3,Lost
15227,54,43,876.8199999999999,3,4,4,11,Medium Value
15228,8,43,1253.45,5,4,4,13,High Value
15230,78,23,429.6,2,3,3,8,Low Value
15234,115,14,197.0,1,2,1,4,Lost
15235,56,100,1552.8700000000001,3,5,5,13,High Value
15236,137,15,321.05,1,2,2,5,Lost
15237,42,76,1093.65,3,5,4,12,High Value
15238,23,14,300.14,4,2,2,8,Low Value
15240,30,42,1045.38,4,4,4,12,High Value
15241,22,70,1065.36,4,4,4,12,High Value
15244,87,15,297.94,2,2,2,6,Low Value
15245,26,65,1737.72,4,4,5,13,High Value
15246,77,21,328.15000000000003,2,2,2,6,Low Value
15249,35,144,2841.37,4,5,5,14,High Value
15251,17,58,5489.2,4,4,5,13,High Value
15252,22,14,300.55,4,2,2,8,Low Value
15253,8,12,173.85,5,2,1,8,Low Value
15257,122,7,317.15,1,1,2,4,Lost
15258,7,34,623.16,5,3,3,11,Medium Value
15260,25,37,849.98,4,3,4,11,Medium Value
15262,162,10,178.95000000000002,1,1,1,3,Lost
15265,74,42,712.24,2,4,4,10,Medium Value
15266,177,6,119.3,1,1,1,3,Lost
15267,21,5,1035.76,4,1,4,9,Medium Value
15270,77,28,1313.75,2,3,5,10,Medium Value
15271,1,57,944.7,5,4,4,13,High Value
15280,11,16,113.12,5,2,1,8,Low Value
15281,36,114,1927.41,4,5,5,14,High Value
15288,39,43,1458.35,3,4,5,12,High Value
15289,88,19,375.45,2,2,3,7,Low Value
15290,42,69,1812.97,3,4,5,12,High Value
15291,11,77,2657.37,5,5,5,15,High Value
15292,40,24,178.39,3,3,1,7,Low Value
15296,14,113,2091.49,5,5,5,15,High Value
15298,26,73,1379.6,4,5,5,14,High Value
15299,3,2,1200.0,5,1,4,10,Medium Value
15301,11,92,2139.7400000000002,5,5,5,15,High Value
15303,129,31,574.02,1,3,3,7,Low Value
15304,3,13,368.75,5,2,3,10,Medium Value
15308,113,19,310.47,1,2,2,5,Lost
15311,2,1140,34333.98,5,5,5,15,High Value
15312,54,13,318.15999999999997,3,2,2,7,Low Value
15314,38,24,327.97,3,3,2,8,Low Value
15316,165,1,165.0,1,1,1,3,Lost
15319,122,16,204.5,1,2,1,4,Lost
15321,130,38,1159.47,1,3,4,8,Low Value
15326,172,29,311.71,1,3,2,6,Low Value
15329,10,16,309.1,5,2,2,9,Medium Value
15333,47,16,1028.56,3,2,4,9,Medium Value
15334,2,61,223.29,5,4,2,11,Medium Value
15339,157,41,257.9,1,4,2,7,Low Value
15346,171,17,252.42000000000002,1,2,2,5,Lost
15349,26,59,356.21,4,4,2,10,Medium Value
15353,93,49,458.47,2,4,3,9,Medium Value
15356,14,222,1228.5,5,5,4,14,High Value
15358,17,268,4152.4,4,5,5,14,High Value
15364,93,3,331.80000000000007,2,1,2,5,Lost
15365,154,12,208.61,1,2,2,5,Lost
15367,84,65,1416.18,2,4,5,11,Medium Value
15370,42,51,1127.94,3,4,4,11,Medium Value
15373,12,76,983.2,5,5,4,14,High Value
15376,61,58,642.37,3,4,3,10,Medium Value
15379,8,133,2211.83,5,5,5,15,High Value
15381,52,8,596.85,3,1,3,7,Low Value
15382,23,130,2127.12,4,5,5,14,High Value
15384,8,21,338.84,5,2,2,9,Medium Value
15386,25,31,394.14,4,3,3,10,Medium Value
15388,109,10,140.54,1,1,1,3,Lost
15389,11,1,500.0,5,1,3,9,Medium Value
15393,120,8,124.10000000000001,1,1,1,3,Lost
15394,43,30,848.78,3,3,4,10,Medium Value
15395,164,7,107.45,1,1,1,3,Lost
15397,128,6,94.0,1,1,1,3,Lost
15400,23,7,458.8,4,1,3,8,Low Value
15402,35,28,440.99,4,3,3,10,Medium Value
15405,28,8,349.1,4,1,2,7,Low Value
15406,140,43,252.29,1,4,2,7,Low Value
15407,22,62,740.73,4,4,4,12,High Value
15408,103,34,267.18,2,3,2,7,Low Value
15410,11,78,2361.9300000000003,5,5,5,15,High Value
15411,21,10,156.4,4,1,1,6,Low Value
15412,10,10,190.53,5,1,1,7,Low Value
15414,81,5,36.2,2,1,1,4,Lost
15415,152,47,559.61,1,4,3,8,Low Value
15416,78,107,2274.43,2,5,5,12,High Value
15421,54,41,739.36,3,4,4,11,Medium Value
15422,162,6,97.7,1,1,1,3,Lost
15424,93,17,383.34,2,2,3,7,Low Value
15426,96,34,251.56,2,3,2,7,Low Value
15433,52,41,533.3,3,4,3,10,Medium Value
15434,39,12,306.96,3,2,2,7,Low Value
15436,73,125,484.1,2,5,3,10,Medium Value
15437,101,45,200.16,2,4,1,7,Low Value
15440,47,20,125.8,3,2,1,6,Low Value
15442,87,2,594.0,2,1,3,6,Low Value
15443,159,51,437.71,1,4,3,8,Low Value
15445,103,5,113.5,2,1,1,4,Lost
15447,169,9,155.17,1,1,1,3,Lost
15448,151,28,494.64,1,3,3,7,Low Value
15449,24,40,647.7,4,4,3,11,Medium Value
15452,103,41,237.0,2,4,2,8,Low Value
15453,8,74,339.38,5,5,2,12,High Value
15456,122,33,203.37,1,3,1,5,Lost
15457,101,58,237.07,2,4,2,8,Low Value
15462,26,5,105.0,4,1,1,6,Low Value
15464,177,155,1044.65,1,5,4,10,Medium Value
15465,19,52,4484.66,4,4,5,13,High Value
15482,4,14,1379.86,5,2,5,12,High Value
15483,105,52,110.95,2,4,1,7,Low Value
15485,175,20,328.54,1,2,2,5,Lost
15489,50,23,348.26,3,3,2,8,Low Value
15491,18,129,2409.95,4,5,5,14,High Value
15493,88,139,919.45,2,5,4,11,Medium Value
15497,158,10,970.6,1,1,4,6,Low Value
15498,7,310,7133.99,5,5,5,15,High Value
15502,114,55,1711.06,1,4,5,10,Medium Value
15507,10,45,475.86,5,4,3,12,High Value
15508,28,92,1000.27,4,5,4,13,High Value
15510,169,1,250.0,1,1,2,4,Lost
15513,14,147,5781.3,5,5,5,15,High Value
15514,64,35,677.23,2,3,4,9,Medium Value
15517,72,27,267.03,2,3,2,7,Low Value
15518,54,106,974.17,3,5,4,12,High Value
15521,51,123,1667.78,3,5,5,13,High Value
15527,21,53,925.89,4,4,4,12,High Value
15528,93,26,229.33,2,3,2,7,Low Value
15529,49,278,1609.1,3,5,5,13,High Value
15530,8,77,985.84,5,5,4,14,High Value
15532,5,91,536.59,5,5,3,13,High Value
15535,12,72,502.9,5,5,3,13,High Value
15537,2,24,110.92,5,3,1,9,Medium Value
15543,127,28,127.86,1,3,1,5,Lost
15544,12,127,1722.95,5,5,5,15,High Value
15547,33,230,1615.76,4,5,5,14,High Value
15549,155,60,930.3000000000001,1,4,4,9,Medium Value
15550,9,29,279.03999999999996,5,3,2,10,Medium Value
15552,56,17,90.12,3,2,1,6,Low Value
15554,116,14,217.2,1,2,2,5,Lost
15555,14,237,1123.11,5,5,4,14,High Value
15561,54,7,265.75,3,1,2,6,Low Value
15563,39,40,465.43,3,4,3,10,Medium Value
15569,171,7,288.5,1,1,2,4,Lost
15570,45,110,1460.78,3,5,5,13,High Value
15572,87,91,873.54,2,5,4,11,Medium Value
15574,16,9,112.1,5,1,1,7,Low Value
15577,144,4,29.65,1,1,1,3,Lost
15578,1,13,127.1,5,2,1,8,Low Value
15579,152,25,195.35,1,3,1,5,Lost
15581,11,74,325.78000000000003,5,5,2,12,High Value
15582,59,22,303.61,3,3,2,8,Low Value
15584,1,35,150.4,5,3,1,9,Medium Value
15585,15,31,455.3,5,3,3,11,Medium Value
15589,94,29,478.53000000000003,2,3,3,8,Low Value
15594,73,15,267.91,2,2,2,6,Low Value
15596,53,54,987.37,3,4,4,11,Medium Value
15599,43,29,448.83,3,3,3,9,Medium Value
15601,9,234,3886.95,5,5,5,15,High Value
15602,39,13,390.4,3,2,3,8,Low Value
15605,91,27,495.33,2,3,3,8,Low Value
15606,9,57,2136.16,5,4,5,14,High Value
15607,175,13,104.76,1,2,1,4,Lost
15609,23,16,298.48,4,2,2,8,Low Value
15611,2,14,546.67,5,2,3,10,Medium Value
15615,1,208,4819.99,5,5,5,15,High Value
15620,59,29,450.52,3,3,3,9,Medium Value
15622,36,138,2602.0,4,5,5,14,High Value
15624,45,18,311.4,3,2,2,7,Low Value
15625,18,46,945.27,4,4,4,12,High Value
15626,168,20,281.88,1,2,2,5,Lost
15628,21,39,685.94,4,4,4,12,High Value
15630,43,21,396.86,3,2,3,8,Low Value
15632,21,73,1556.66,4,5,5,14,High Value
15636,121,8,306.7,1,1,2,4,Lost
15640,24,143,3995.83,4,5,5,14,High Value
15641,99,62,997.01,2,4,4,10,Medium Value
15643,30,33,664.0,4,3,3,10,Medium Value
15644,5,232,803.54,5,5,4,14,High Value
15646,85,11,150.24,2,1,1,4,Lost
15648,43,24,639.5,3,3,3,9,Medium Value
15649,175,1,306.0,1,1,2,4,Lost
15651,99,16,227.32,2,2,2,6,Low Value
15655,82,34,560.67,2,3,3,8,Low Value
15656,17,35,563.63,4,3,3,10,Medium Value
15658,29,34,717.9,4,3,4,11,Medium Value
15660,43,31,529.72,3,3,3,9,Medium Value
15661,156,5,309.8,1,1,2,4,Lost
15665,7,115,2222.21,5,5,5,15,High Value
15668,56,1,76.32000000000001,3,1,1,5,Lost
15669,15,25,434.74,5,3,3,11,Medium Value
15670,135,12,173.05,1,2,1,4,Lost
15671,81,50,1033.13,2,4,4,10,Medium Value
15673,53,86,1696.04,3,5,5,13,High Value
15674,52,60,1379.66,3,4,5,12,High Value
15675,119,3,45.0,1,1,1,3,Lost
15676,122,61,897.8,1,4,4,9,Medium Value
15679,21,13,178.22,4,2,1,7,Low Value
15681,22,32,703.22,4,3,4,11,Medium Value
15687,25,97,1679.45,4,5,5,14,High Value
15691,91,2,136.8,2,1,1,4,Lost
15694,15,27,2458.45,5,3,5,13,High Value
15695,105,22,409.98,2,3,3,8,Low Value
15696,59,103,1629.95,3,5,5,13,High Value
15700,11,86,696.68,5,5,4,14,High Value
15703,103,5,211.5,2,1,2,5,Lost
15704,26,74,1507.32,4,5,5,14,High Value
15705,40,6,143.1,3,1,1,5,Lost
15708,61,140,1639.92,3,5,5,13,High Value
15709,122,6,133.25,1,1,1,3,Lost
15712,22,27,458.65000000000003,4,3,3,10,Medium Value
15716,40,55,355.34000000000003,3,4,2,9,Medium Value
15717,73,7,150.3,2,1,1,4,Lost
15719,17,529,2771.02,4,5,5,14,High Value
15722,26,32,759.3000000000001,4,3,4,11,Medium Value
15724,40,11,218.25,3,1,2,6,Low Value
15727,37,92,1714.02,4,5,5,14,High Value
15729,51,5,85.0,3,1,1,5,Lost
15730,45,29,467.43,3,3,3,9,Medium Value
15732,51,9,156.02,3,1,1,5,Lost
15733,121,10,162.3,1,1,1,3,Lost
15734,39,11,578.6500000000001,3,1,3,7,Low Value
15737,25,43,712.73,4,4,4,12,High Value
15738,22,93,2599.41,4,5,5,14,High Value
15743,23,18,322.55,4,2,2,8,Low Value
15745,75,18,302.85,2,2,2,6,Low Value
15747,11,19,242.65,5,2,2,9,Medium Value
15749,74,10,44534.3,2,1,5,8,Low Value
15750,9,113,767.66,5,5,4,14,High Value
15752,88,143,783.03,2,5,4,11,Medium Value
15753,143,1,79.2,1,1,1,3,Lost
15754,85,6,91.8,2,1,1,4,Lost
15755,74,37,620.73,2,3,3,8,Low Value
15756,52,86,244.17,3,5,2,10,Medium Value
15757,56,16,261.36,3,2,2,7,Low Value
15759,57,3,155.8,3,1,1,5,Lost
15764,23,92,1694.52,4,5,5,14,High Value
15768,42,18,479.15,3,2,3,8,Low Value
15769,11,60,30673.92,5,4,5,14,High Value
15775,84,7,104.9,2,1,1,4,Lost
15777,80,16,681.56,2,2,4,8,Low Value
15780,22,17,298.13,4,2,2,8,Low Value
15781,144,5,83.35,1,1,1,3,Lost
15785,36,45,1330.4,4,4,5,13,High Value
15791,43,54,1223.24,3,4,4,11,Medium Value
15793,107,3,306.64,1,1,2,4,Lost
15796,26,68,1246.97,4,4,4,12,High Value
15797,53,7,1840.2,3,1,5,9,Medium Value
15799,24,37,481.24,4,3,3,10,Medium Value
15800,85,14,244.5,2,2,2,6,Low Value
15804,9,62,1125.39,5,4,4,13,High Value
15805,14,152,2626.9500000000003,5,5,5,15,High Value
15806,115,16,300.36,1,2,2,5,Lost
15808,145,98,1469.82,1,5,5,11,Medium Value
15809,23,27,399.21,4,3,3,10,Medium Value
15810,9,87,1361.19,5,5,5,15,High Value
15811,44,51,856.04,3,4,4,11,Medium Value
15812,28,32,1054.22,4,3,4,11,Medium Value
15813,46,40,1303.9099999999999,3,4,4,11,Medium Value
15815,51,19,1394.08,3,2,5,10,Medium Value
15819,38,77,1177.14,3,5,4,12,High Value
15820,158,17,206.98,1,2,2,5,Lost
15825,11,20,532.94,5,2,3,10,Medium Value
15826,49,28,720.0,3,3,4,10,Medium Value
15827,22,56,924.74,4,4,4,12,High Value
15831,163,17,309.94,1,2,2,5,Lost
15832,93,54,836.79,2,4,4,10,Medium Value
15834,4,192,1783.22,5,5,5,15,High Value
15835,99,26,488.31,2,3,3,8,Low Value
15838,4,67,8610.06,5,4,5,14,High Value
15840,11,17,241.74,5,2,2,9,Medium Value
15841,57,24,613.26,3,3,3,9,Medium Value
15843,142,8,118.95000000000002,1,1,1,3,Lost
15845,18,72,1963.34,4,5,5,14,High Value
15847,127,9,180.68,1,1,1,3,Lost
15850,7,44,116.16,5,4,1,10,Medium Value
15852,25,22,160.71,4,3,1,8,Low Value
15854,11,77,1807.5900000000001,5,5,5,15,High Value
15855,22,59,474.69,4,4,3,11,Medium Value
15856,21,157,4269.33,4,5,5,14,High Value
15858,128,58,432.29,1,4,3,8,Low Value
15860,71,38,317.6,2,3,2,7,Low Value
15861,105,113,716.24,2,5,4,11,Medium Value
15862,43,23,136.78,3,3,1,7,Low Value
15863,31,2,9.2,4,1,1,6,Low Value
15864,16,7,414.26,5,1,3,9,Medium Value
15865,52,16,313.93,3,2,2,7,Low Value
15867,22,171,1499.3,4,5,5,14,High Value
15869,116,15,149.64,1,2,1,4,Lost
15874,16,87,2207.75,5,5,5,15,High Value
15881,151,25,346.14,1,3,2,6,Low Value
15882,37,7,145.04000000000002,4,1,1,6,Low Value
15885,148,1,15.0,1,1,1,3,Lost
15891,65,60,511.68,2,4,3,9,Medium Value
15894,92,3,106.81,2,1,1,4,Lost
15897,33,22,208.59,4,3,2,9,Medium Value
15898,65,10,481.3,2,1,3,6,Low Value
15903,66,26,641.6400000000001,2,3,3,8,Low Value
15906,58,64,683.16,3,4,4,11,Medium Value
15907,15,109,477.59000000000003,5,5,3,13,High Value
15909,12,7,191.94,5,1,1,7,Low Value
15910,46,135,550.61,3,5,3,11,Medium Value
15912,17,19,264.62,4,2,2,8,Low Value
15916,30,56,614.5,4,4,3,11,Medium Value
15917,86,12,123.1,2,2,1,5,Lost
15918,29,40,334.23,4,4,2,10,Medium Value
15921,11,24,323.03000000000003,5,3,2,10,Medium Value
15925,33,12,207.15,4,2,2,8,Low Value
15932,4,60,1583.3700000000001,5,4,5,14,High Value
15935,78,12,416.86,2,2,3,7,Low Value
15938,40,13,335.3,3,2,2,7,Low Value
15939,19,62,5219.87,4,4,5,13,High Value
15940,150,1,35.8,1,1,1,3,Lost
15944,115,6,325.1,1,1,2,4,Lost
15951,124,22,375.16999999999996,1,3,3,7,Low Value
15952,64,14,232.65,2,2,2,6,Low Value
15953,50,23,616.3,3,3,3,9,Medium Value
15955,42,32,873.24,3,3,4,10,Medium Value
15967,157,33,161.9,1,3,1,5,Lost
15969,24,10,308.7,4,1,2,7,Low Value
15970,142,11,314.1,1,1,2,4,Lost
15971,81,11,1086.15,2,1,4,7,Low Value
15974,23,105,2054.85,4,5,5,14,High Value
15976,4,96,427.64,5,5,3,13,High Value
15980,93,20,760.18,2,2,4,8,Low Value
15981,7,49,2061.0,5,4,5,14,High Value
15984,72,66,652.63,2,4,3,9,Medium Value
15985,75,27,899.58,2,3,4,9,Medium Value
15987,38,4,402.6,3,1,3,7,Low Value
15990,126,23,401.37,1,3,3,7,Low Value
15996,4,63,504.95,5,4,3,12,High Value
15998,10,223,1241.87,5,5,4,14,High Value
16003,4,34,573.7,5,3,3,11,Medium Value
16005,21,83,275.41,4,5,2,11,Medium Value
16006,50,8,101.4,3,1,1,5,Lost
16007,19,159,727.67,4,5,4,13,High Value
16008,43,6,139.15,3,1,1,5,Lost
16010,84,55,282.3,2,4,2,8,Low Value
16011,15,71,961.36,5,4,4,13,High Value
16013,11,31,12348.32,5,3,5,13,High Value
16014,130,58,253.63,1,4,2,7,Low Value
16016,35,55,428.05,4,4,3,11,Medium Value
16018,19,15,161.9,4,2,1,7,Low Value
16019,71,71,2270.4,2,4,5,11,Medium Value
16022,99,71,602.63,2,4,3,9,Medium Value
16023,31,65,500.69,4,4,3,11,Medium Value
16027,15,10,625.37,5,1,3,9,Medium Value
16029,3,94,26633.34,5,5,5,15,High Value
16030,148,29,331.24,1,3,2,6,Low Value
16031,86,39,305.63,2,4,2,8,Low Value
16033,4,422,3584.04,5,5,5,15,High Value
16034,35,22,437.7,4,3,3,10,Medium Value
16036,102,11,188.73,2,1,1,4,Lost
16037,108,24,554.5600000000001,1,3,3,7,Low Value
16038,16,23,393.33,5,3,3,11,Medium Value
16040,107,22,422.43,1,3,3,7,Low Value
16042,171,2,24.95,1,1,1,3,Lost
16043,50,31,676.49,3,3,4,10,Medium Value
